DATE_DEBUT,LATITUDE,LONGITUDE,MONTH,FIRE_RISK,MAX_TEMP,PRECIPITATION,WIND_SPEED,MIN_HUMIDITY,14_DAY_RAIN,14_DAY_AVG_TEMP,DAYS_SINCE_RAIN
2018-05-24 00:00:00,45.562544638226974,-64.68003743395381,5.0,0,11.9,0.0,22.7,40.0,26.6,13.835714285714287,1.0
2023-06-01 00:00:00,47.91450000017494,-75.7324000000599,6.0,1,31.0,0.4,12.9,29.0,42.0,18.235714285714288,8.0
2021-07-12 00:00:00,45.87790000125148,-70.52140000021899,7.0,1,23.8,0.1,14.5,52.0,56.4,21.1,3.0
2022-07-21 00:00:00,50.97860117900336,-58.56038047485154,7.0,0,19.1,0.0,25.1,59.0,71.3,13.935714285714283,1.0
2024-08-10 00:00:00,50.920077924238996,-62.128365481728736,8.0,0,19.0,26.4,21.9,65.0,17.1,24.914285714285715,3.0
2019-05-28 00:00:00,48.77850000082963,-78.93170000041101,5.0,1,17.8,0.0,15.6,30.0,41.1,13.47857142857143,3.0
2023-06-26 00:00:00,53.39118312160292,-59.743059441910745,6.0,0,23.6,0.0,21.3,33.0,16.3,17.014285714285712,1.0
2022-05-12 00:00:00,45.5313000000001,-72.11829999999992,5.0,1,29.6,0.0,14.7,18.0,11.2,15.814285714285717,8.0
2023-06-01 00:00:00,46.5993999998102,-74.84079999982009,6.0,1,32.1,0.3,14.5,29.0,40.7,19.985714285714288,8.0
2020-07-06 00:00:00,46.06110000055507,-73.72610000033818,7.0,1,27.9,0.0,8.2,30.0,20.2,26.65,7.0
2022-05-08 00:00:00,46.29180000000008,-74.76189999999997,5.0,1,17.4,0.0,12.8,23.0,40.6,12.292857142857144,4.0
2023-06-14 00:00:00,48.70405182458577,-75.37535909893103,6.0,0,23.4,0.0,10.1,32.0,10.8,22.07142857142857,1.0
2022-09-16 00:00:00,47.0962190572414,-77.19726172500839,9.0,0,14.5,0.6,11.4,48.0,37.8,21.62857142857143,3.0
2019-08-05 00:00:00,45.752844876157596,-63.7297803408098,8.0,0,23.1,0.2,16.2,46.0,25.1,25.885714285714283,4.0
2022-07-25 00:00:00,50.610912036258924,-58.02959202582763,7.0,0,18.0,6.7,37.2,89.0,79.1,15.45,3.0
2020-06-20 00:00:00,49.32060000070347,-72.28629999939241,6.0,1,31.6,6.2,12.1,36.0,13.4,22.40000000000001,9.0
2023-06-24 00:00:00,52.736300000344784,-67.41870000000495,6.0,1,20.3,0.7,22.9,40.0,15.6,19.12142857142857,8.0
2023-07-02 00:00:00,56.2760000002998,-68.86220000042965,7.0,1,24.6,4.6,10.0,54.0,17.9,21.74285714285714,5.0
2024-06-25 00:00:00,51.932932936254666,-67.49738931754513,6.0,0,25.1,0.0,28.6,27.0,17.7,19.90714285714285,5.0
2018-07-05 00:00:00,52.62470000085233,-75.55670000057493,7.0,1,28.5,26.8,28.6,54.0,22.1,18.507142857142856,2.0
2018-08-13 00:00:00,56.22877044491092,-74.17532660944448,8.0,0,9.8,0.2,31.8,66.0,32.7,15.107142857142858,1.0
2018-05-14 00:00:00,47.37240000092085,-72.7964000003934,5.0,1,22.8,0.0,20.3,28.0,40.5,16.34285714285714,4.0
2020-09-21 00:00:00,55.29999411017296,-60.63627042611503,9.0,0,14.4,0.1,34.1,58.0,40.7,11.407142857142858,3.0
2020-07-20 00:00:00,55.97009835471213,-66.29054914441792,7.0,0,21.2,18.3,23.6,65.0,52.5,20.82857142857143,1.0
2024-07-28 00:00:00,51.83760000000007,-65.02529999999996,7.0,1,26.6,3.1,21.4,50.0,99.6,19.178571428571427,2.0
2021-05-13 00:00:00,46.07120000112669,-73.9099999999945,5.0,1,18.9,1.6,15.1,31.0,44.9,12.478571428571428,2.0
2023-06-01 00:00:00,49.33040000035976,-67.88959999974014,6.0,1,31.2,0.5,16.8,29.0,30.4,15.714285714285714,7.0
2021-06-07 00:00:00,57.9760128971172,-57.330065232747174,6.0,0,4.0,0.8,44.8,71.0,24.8,4.707142857142857,3.0
2024-06-07 00:00:00,58.358388205596164,-77.41815269077142,6.0,0,17.8,0.0,37.1,66.0,15.2,11.6,3.0
2023-07-06 00:00:00,45.04945957644933,-63.02466257468032,7.0,0,26.8,0.8,11.5,57.0,101.0,22.457142857142856,1.0
2021-05-19 00:00:00,49.23610000075981,-74.81940000029192,5.0,1,26.4,0.1,14.8,30.0,22.0,13.01428571428571,2.0
2021-06-18 00:00:00,50.62730000065016,-74.75769999964126,6.0,1,25.2,9.7,20.6,43.0,23.3,18.02142857142857,2.0
2019-06-01 00:00:00,58.19739109602352,-66.92044340441227,6.0,0,8.3,0.2,34.3,52.0,11.4,10.378571428571428,4.0
2022-06-02 00:00:00,49.54300000000012,-71.3646,6.0,1,19.5,0.0,14.9,25.0,57.8,14.75,5.0
2018-05-22 00:00:00,48.48970000105708,-71.10549999985143,5.0,1,22.6,2.1,23.9,42.0,35.2,13.914285714285713,2.0
2021-09-26 00:00:00,53.990370455586984,-69.70600465045659,9.0,0,13.6,8.5,25.0,71.0,77.5,11.935714285714283,2.0
2020-05-13 00:00:00,48.91070000051297,-72.15709999966204,5.0,1,7.7,0.0,23.2,28.0,42.2,7.328571428571428,5.0
2023-07-02 00:00:00,53.44309999956539,-72.71679999982007,7.0,1,22.1,4.2,7.9,63.0,58.8,22.40714285714285,1.0
2019-09-02 00:00:00,53.21242271038312,-66.79916081640172,9.0,0,11.7,13.0,39.9,61.0,72.2,17.121428571428574,2.0
2022-09-03 00:00:00,57.26271753358238,-59.323280519117056,9.0,0,10.3,0.0,41.0,76.0,21.9,9.221428571428572,3.0
2022-05-12 00:00:00,46.1520000000001,-74.73699999999997,5.0,1,28.2,0.0,12.4,23.0,5.0,15.678571428571429,8.0
2018-05-24 00:00:00,58.33343372263147,-69.88849886044599,5.0,0,-2.3,0.0,17.0,53.0,19.8,-4.75,2.0
2022-08-15 00:00:00,49.94540000000006,-69.7151,8.0,1,22.9,3.2,17.1,45.0,37.3,21.36428571428571,4.0
2020-07-26 00:00:00,48.384365473069984,-61.11334431124037,7.0,0,18.7,4.7,34.6,88.0,21.7,17.064285714285713,8.0
2020-07-07 00:00:00,45.85530000058608,-74.77250000019565,7.0,1,31.3,0.3,12.7,39.0,29.4,25.52857142857143,5.0
2021-05-26 00:00:00,45.14170000138298,-73.48929999957181,5.0,1,30.1,1.7,34.7,39.0,5.4,23.52857142857143,1.0
2020-05-05 00:00:00,46.139460602772004,-65.34942580192697,5.0,0,3.7,7.1,28.2,86.0,32.4,11.164285714285716,1.0
2021-05-27 00:00:00,50.46725489725672,-64.2677300546441,5.0,0,10.8,0.0,21.5,34.0,60.1,12.47142857142857,1.0
2023-06-01 00:00:00,47.08350000032482,-72.65189999988507,6.0,1,30.6,1.8,13.5,34.0,33.1,19.77142857142857,8.0
2018-05-13 00:00:00,45.65940000096563,-75.03359999984879,5.0,1,19.7,0.0,12.5,27.0,31.0,17.214285714285715,3.0
2024-08-02 00:00:00,51.95440000000008,-78.29429999999996,8.0,1,28.3,0.5,17.5,51.0,50.8,21.807142857142857,1.0
2023-09-21 00:00:00,53.308750622730976,-70.94106162508298,9.0,0,12.5,0.0,10.3,62.0,39.6,14.078571428571427,1.0
2021-06-10 00:00:00,46.00340000075013,-75.79660000046997,6.0,1,21.2,0.0,10.7,30.0,9.7,22.55,5.0
2023-08-07 00:00:00,54.425433245008186,-72.94980354525882,8.0,0,21.1,4.1,17.6,61.0,64.6,16.29285714285714,1.0
2022-09-10 00:00:00,49.019854324285845,-59.855624692012725,9.0,0,17.7,0.0,35.6,76.0,56.7,18.735714285714288,4.0
2020-06-24 00:00:00,52.983796946870804,-73.1505483742779,6.0,0,21.2,13.8,18.4,80.0,68.7,17.692857142857147,1.0
2023-06-01 00:00:00,47.60019999963032,-74.64999999999998,6.0,1,30.1,5.2,12.3,31.0,41.7,17.97857142857143,8.0
2023-05-18 00:00:00,48.090899999635326,-77.87850000027476,5.0,1,13.5,0.0,14.2,29.0,17.7,14.878571428571432,2.0
2023-07-04 00:00:00,48.30570000005503,-77.95970000005491,7.0,1,31.3,0.0,9.7,24.0,49.2,25.635714285714283,3.0
2020-07-10 00:00:00,46.23070000113,-77.74040000001553,7.0,1,30.0,3.2,17.6,54.0,18.8,27.492857142857144,2.0
2020-05-20 00:00:00,46.08780000133768,-73.51200000022573,5.0,1,22.8,0.0,12.1,28.0,18.3,13.285714285714286,5.0
2024-05-10 00:00:00,56.63100294294004,-75.04174250150898,5.0,0,2.8,0.0,15.7,81.0,18.7,1.3214285714285714,4.0
2021-05-03 00:00:00,48.405500000580645,-69.33959999992054,5.0,1,13.9,0.0,18.8,24.0,37.8,10.164285714285713,7.0
2021-05-02 00:00:00,47.73870000112511,-73.0039000003046,5.0,1,7.3,0.3,21.6,25.0,11.2,11.1,7.0
2019-05-22 00:00:00,56.981969265893575,-61.68280022116505,5.0,0,-0.3,0.0,10.0,89.0,8.9,2.378571428571429,1.0
2023-06-01 00:00:00,47.4625999997902,-77.25029999964522,6.0,1,30.5,0.0,16.6,31.0,30.1,19.007142857142856,8.0
2021-07-02 00:00:00,46.76163013423491,-63.60815633866754,7.0,0,13.8,0.9,40.4,78.0,54.7,19.3,1.0
2024-05-17 00:00:00,46.38240000000008,-71.92889999999994,5.0,1,23.2,2.4,13.1,58.0,31.8,17.964285714285715,1.0
2020-05-13 00:00:00,46.1311716313023,-73.04308227645271,5.0,0,13.5,0.0,20.4,26.0,35.6,12.628571428571425,6.0
2021-05-29 00:00:00,46.28350000076348,-73.76260000012307,5.0,1,16.0,0.0,12.6,27.0,18.9,22.17142857142857,3.0
2020-06-20 00:00:00,49.84990000111062,-75.16090000068795,6.0,1,29.4,2.3,9.9,43.0,18.9,19.85,9.0
2022-09-11 00:00:00,47.40520000000009,-72.75399999999996,9.0,1,26.1,0.0,10.2,46.0,27.3,22.942857142857143,8.0
2023-06-10 00:00:00,50.5270000003498,-74.66580000016984,6.0,1,19.9,6.8,16.9,50.0,10.8,20.74285714285714,9.0
2021-06-03 00:00:00,48.218764625983006,-74.52828580340352,6.0,0,21.1,0.3,16.3,41.0,36.0,18.142857142857142,2.0
2019-07-12 00:00:00,56.341883452475976,-62.62589522302527,7.0,0,20.3,6.1,17.6,68.0,36.3,12.60714285714286,3.0
2024-07-04 00:00:00,51.4638492961507,-67.83281721499142,7.0,0,17.8,24.7,30.1,75.0,89.7,16.4,1.0
2021-07-11 00:00:00,54.17210000054563,-72.60519999975124,7.0,1,13.6,0.0,26.3,46.0,46.3,18.06428571428572,2.0
2024-05-18 00:00:00,47.25533937512369,-59.148009823006774,5.0,0,6.9,0.1,23.6,90.0,29.4,5.585714285714286,6.0
2018-07-23 00:00:00,53.10596696699642,-67.15700484699202,7.0,0,20.4,1.9,16.4,55.0,72.3,17.328571428571433,1.0
2019-06-08 00:00:00,47.3171000008572,-74.8765000001454,6.0,1,20.8,0.0,9.8,26.0,43.6,14.828571428571427,1.0
2019-07-27 00:00:00,49.59190000052689,-72.75809999941849,7.0,1,28.6,0.0,18.8,32.0,31.0,21.36428571428572,7.0
2021-08-12 00:00:00,55.11934728499462,-77.79612720333414,8.0,0,20.2,3.2,45.4,55.0,49.8,14.7,1.0
2019-05-06 00:00:00,45.94900000118243,-73.35919999948251,5.0,1,21.8,0.0,15.5,40.0,59.7,11.721428571428572,3.0
2018-05-21 00:00:00,47.36440000056374,-79.43600000036244,5.0,1,23.8,0.0,14.1,32.0,28.8,16.835714285714285,2.0
2018-05-19 00:00:00,54.632295102991186,-72.04875200990365,5.0,0,0.4,10.1,18.3,80.0,55.2,-1.8857142857142857,2.0
2021-05-05 00:00:00,49.18085829227409,-75.8763092446769,5.0,0,5.8,3.7,20.7,79.0,15.8,9.07857142857143,3.0
2018-06-22 00:00:00,46.69140854957878,-66.46813724684552,6.0,0,20.6,0.0,14.6,34.0,32.2,18.778571428571432,1.0
2021-09-23 00:00:00,53.22248089228767,-58.67757546621422,9.0,0,12.5,3.3,14.0,50.0,91.7,14.671428571428567,1.0
2023-06-01 00:00:00,48.85869999970527,-74.36070000030475,6.0,1,30.4,0.4,14.7,29.0,33.6,16.535714285714285,8.0
2024-08-06 00:00:00,47.47030000000007,-78.56859999999993,8.0,1,20.7,0.0,13.8,39.0,67.4,25.38571428571429,2.0
2022-07-08 00:00:00,48.09050000000008,-68.4219,7.0,1,19.1,2.6,20.9,61.0,45.7,21.12142857142857,2.0
2024-07-08 00:00:00,53.63970000000006,-72.82309999999995,7.0,1,24.5,10.0,24.5,52.0,45.0,17.95,1.0
2019-08-25 00:00:00,45.655700000625714,-75.99020000027623,8.0,1,23.4,0.0,11.4,40.0,21.4,23.56428571428572,4.0
2022-08-01 00:00:00,46.38230000000004,-76.12880000000001,8.0,1,28.9,0.9,21.1,36.0,51.1,25.15714285714285,4.0
2018-05-09 00:00:00,48.57030000124868,-72.23390000001922,5.0,1,11.0,0.0,11.1,37.0,45.4,10.871428571428572,1.0
2021-09-25 00:00:00,52.82474401639619,-61.18887092850731,9.0,0,12.5,4.5,25.0,63.0,45.2,13.342857142857143,2.0
2019-06-27 00:00:00,50.8713000013497,-74.9040999996674,6.0,1,21.3,9.1,17.3,69.0,40.9,16.135714285714286,1.0
2020-06-22 00:00:00,49.60790000106295,-68.698700000474,6.0,1,27.1,2.3,11.9,54.0,21.2,20.535714285714285,2.0
2018-05-19 00:00:00,48.2509000010107,-72.1477999998446,5.0,1,19.6,2.8,22.3,21.0,27.5,12.678571428571432,2.0
2022-08-13 00:00:00,57.16825007339376,-76.09087732484903,8.0,0,13.7,3.4,26.3,70.0,68.4,13.014285714285714,3.0
2018-07-20 00:00:00,48.34860000077138,-78.34220000031839,7.0,1,28.5,0.0,13.8,38.0,19.7,24.7,3.0
2019-09-17 00:00:00,57.96920874016716,-77.56725321502127,9.0,0,9.0,0.0,20.6,88.0,12.2,7.614285714285715,5.0
2023-07-05 00:00:00,49.87219999973024,-74.52650000017485,7.0,1,31.4,0.1,15.1,33.0,48.8,25.685714285714287,3.0
2023-08-04 00:00:00,56.806723169612596,-67.15141420858258,8.0,0,19.9,0.0,12.4,42.0,52.7,16.37857142857143,2.0
2024-05-26 00:00:00,54.81621304009908,-57.68918006482565,5.0,0,2.2,0.0,25.1,81.0,32.5,1.4714285714285715,1.0
2021-05-21 00:00:00,51.29493014746002,-65.02519925695583,5.0,0,21.0,10.3,12.5,58.0,28.9,6.757142857142857,1.0
2022-07-12 00:00:00,50.354907810977416,-58.34269822750211,7.0,0,17.0,11.6,45.4,63.0,48.4,13.257142857142856,1.0
2024-06-20 00:00:00,54.7584306368185,-69.18609202506491,6.0,0,13.9,2.0,42.3,65.0,83.9,15.599999999999998,1.0
2019-07-09 00:00:00,45.24414582968496,-59.06823715729266,7.0,0,15.2,0.0,31.8,77.0,52.3,12.542857142857146,2.0
2022-06-05 00:00:00,48.80577167493102,-69.32011273177301,6.0,0,10.5,10.0,17.7,85.0,71.0,15.664285714285716,1.0
2019-07-15 00:00:00,50.626047638540996,-70.69335972629861,7.0,0,22.7,0.0,18.9,44.0,58.7,20.178571428571423,1.0
2020-09-02 00:00:00,58.670089424886946,-59.141273263410255,9.0,0,10.4,0.0,36.0,83.0,53.7,9.37142857142857,4.0
2023-05-28 00:00:00,48.119299999895134,-70.83519999958025,5.0,1,22.6,0.0,33.2,33.0,47.9,14.335714285714287,4.0
2024-05-07 00:00:00,46.87140000000005,-71.70289999999994,5.0,1,18.7,0.0,23.9,24.0,35.3,13.721428571428572,1.0
2019-07-10 00:00:00,57.160464655635685,-70.2921331316777,7.0,0,20.0,0.0,17.7,43.0,48.0,17.857142857142858,2.0
2023-06-01 00:00:00,46.22689999983516,-76.45909999966523,6.0,1,31.4,0.8,14.0,29.0,29.4,20.34285714285713,8.0
2024-08-15 00:00:00,55.4461365807211,-64.60336323876943,8.0,0,25.0,0.0,22.2,42.0,12.4,17.72142857142857,8.0
2020-09-17 00:00:00,54.93121796201696,-61.812155349287124,9.0,0,5.7,5.5,47.9,40.0,58.8,10.292857142857144,1.0
2018-05-08 00:00:00,46.08240000092849,-70.79709999977855,5.0,1,19.2,0.0,18.7,30.0,116.1,14.985714285714286,3.0
2023-05-27 00:00:00,46.00010000001504,-71.43019999983011,5.0,1,23.7,0.0,16.6,32.0,47.2,14.907142857142857,3.0
2019-06-13 00:00:00,52.63084145543933,-67.88927587624141,6.0,0,17.9,0.0,24.7,53.0,75.3,7.435714285714286,1.0
2021-06-01 00:00:00,52.0088049027624,-63.49256509273019,6.0,0,17.3,0.5,18.7,45.0,40.0,9.721428571428572,1.0
2019-08-12 00:00:00,50.285600000844326,-66.33180000062302,8.0,1,22.3,0.2,16.5,39.0,86.5,21.62857142857143,3.0
2023-08-19 00:00:00,53.5222148347722,-75.4090051625731,8.0,0,20.6,0.2,14.0,74.0,49.1,20.707142857142856,1.0
2018-08-24 00:00:00,46.833828605428806,-76.00690420731779,8.0,0,26.0,0.0,16.8,44.0,112.1,23.607142857142858,2.0
2024-05-08 00:00:00,55.75790794682347,-68.03591328306192,5.0,0,4.1,0.0,10.1,54.0,29.6,0.3285714285714284,2.0
2024-08-24 00:00:00,47.29098234382954,-66.98917992907707,8.0,0,24.0,0.2,12.8,56.0,42.9,22.014285714285712,1.0
2024-06-16 00:00:00,55.94515997657992,-74.27564901966936,6.0,0,19.5,1.7,29.1,51.0,22.1,17.757142857142856,3.0
2021-08-16 00:00:00,55.62010942878584,-62.516917275827836,8.0,0,18.2,0.3,34.8,50.0,42.5,17.71428571428571,2.0
2018-05-12 00:00:00,48.41160000080069,-71.97030000056546,5.0,1,12.6,0.0,18.7,26.0,41.3,12.349999999999998,2.0
2023-07-20 00:00:00,50.29401992077799,-63.831499449797235,7.0,0,20.6,0.0,17.7,76.0,100.2,20.61428571428571,1.0
2020-05-09 00:00:00,51.529377250050025,-71.22947355928707,5.0,0,0.0,0.4,22.8,62.0,32.4,2.035714285714285,5.0
2024-06-05 00:00:00,52.03780000000006,-68.96189999999996,6.0,1,27.3,0.4,7.9,34.0,70.8,14.849999999999998,6.0
2019-07-22 00:00:00,45.84543975119296,-78.25604698338658,7.0,0,21.4,0.0,9.8,37.0,12.4,27.235714285714284,3.0
2024-06-07 00:00:00,49.81775547344919,-69.87731659280726,6.0,0,23.8,0.0,19.9,41.0,16.2,19.25,10.0
2024-05-19 00:00:00,56.00124612672599,-59.56027260445762,5.0,0,0.6,8.2,35.2,87.0,15.5,1.457142857142857,2.0
2020-05-18 00:00:00,46.02910000126141,-76.06320000007535,5.0,1,17.9,0.0,15.7,23.0,11.4,10.664285714285713,3.0
2021-06-18 00:00:00,48.74630000055322,-78.56500000036388,6.0,1,27.5,3.3,21.8,30.0,6.9,22.12857142857143,5.0
2023-09-08 00:00:00,46.74915545530649,-60.0488798293836,9.0,0,18.0,0.3,25.7,94.0,83.5,18.95714285714286,1.0
2020-07-25 00:00:00,50.76640000120383,-59.19040000064533,7.0,1,23.7,2.9,16.6,59.0,37.9,21.585714285714285,5.0
2021-07-04 00:00:00,50.260589784105335,-58.47083534527366,7.0,0,13.9,0.0,34.0,71.0,54.4,12.87142857142857,3.0
2023-07-08 00:00:00,51.52800000039974,-75.64500000034968,7.0,1,24.6,1.4,12.1,41.0,59.0,24.85714285714285,2.0
2023-09-26 00:00:00,57.10735762208172,-69.72961191667173,9.0,0,13.6,0.0,23.0,58.0,24.0,7.892857142857141,2.0
2018-08-01 00:00:00,57.98253638388694,-73.81291691051628,8.0,0,10.6,0.0,24.3,56.0,6.7,16.621428571428574,1.0
2021-05-22 00:00:00,45.12490000110728,-72.19440000010347,5.0,1,25.6,0.4,15.7,52.0,4.9,19.2,11.0
2021-07-06 00:00:00,54.3859000004486,-76.86179999987452,7.0,1,19.9,19.1,35.2,72.0,40.0,17.242857142857144,1.0
2018-07-30 00:00:00,51.97080000123293,-76.23999999944132,7.0,1,26.1,3.3,16.8,48.0,82.9,23.40714285714285,2.0
2020-05-20 00:00:00,46.68000000064772,-78.98400000039656,5.0,1,23.0,0.0,14.1,28.0,11.7,10.292857142857144,5.0
2023-05-13 00:00:00,46.083300000294855,-74.6751000000649,5.0,1,15.2,0.0,26.3,33.0,59.0,15.228571428571428,9.0
2024-06-02 00:00:00,53.609800000000064,-70.50959999999998,6.0,1,23.2,0.6,26.6,40.0,64.9,11.392857142857142,5.0
2024-06-21 00:00:00,50.14850000000007,-67.07789999999994,6.0,1,22.2,0.0,25.2,25.0,5.6,21.62857142857143,7.0
2019-07-30 00:00:00,46.96640000085527,-71.2617999998751,7.0,1,24.6,15.3,14.8,79.0,50.7,22.928571428571423,2.0
2022-06-19 00:00:00,45.90686862931492,-73.76717577813336,6.0,0,20.5,0.0,20.1,35.0,73.5,22.27142857142857,1.0
2020-07-20 00:00:00,57.04435125124169,-75.7386195865016,7.0,0,19.2,0.1,26.2,56.0,30.4,19.478571428571428,3.0
2023-08-09 00:00:00,48.906352128767985,-61.753846167896285,8.0,0,16.8,28.3,52.6,86.0,34.1,18.185714285714287,3.0
2024-06-18 00:00:00,54.11401034200902,-79.30474258183283,6.0,0,26.3,4.2,27.6,38.0,14.9,16.792857142857144,1.0
2021-08-23 00:00:00,58.015701068618924,-79.18002548792535,8.0,0,8.1,0.0,57.3,81.0,29.4,8.607142857142856,1.0
2019-09-19 00:00:00,48.85107047996186,-62.76023730593223,9.0,0,12.4,0.0,31.5,76.0,58.6,12.457142857142856,3.0
2024-07-17 00:00:00,45.256274566408806,-73.97445694064199,7.0,0,25.8,0.6,24.7,68.0,73.7,27.550000000000004,1.0
2021-08-27 00:00:00,46.84298946236849,-71.63510407301483,8.0,0,21.2,0.0,15.8,42.0,11.6,27.02857142857143,4.0
2021-06-07 00:00:00,46.13180000085995,-75.1297000001434,6.0,1,30.2,0.6,21.3,42.0,20.4,20.77857142857143,2.0
2023-05-17 00:00:00,46.963199999680285,-71.21259999979014,5.0,1,7.9,0.3,22.1,26.0,13.5,15.7,1.0
2023-08-07 00:00:00,55.33088581722672,-69.40575369128065,8.0,0,18.9,0.3,17.5,55.0,78.1,16.06428571428571,1.0
2023-08-05 00:00:00,57.383290483528775,-60.94119117202449,8.0,0,7.6,2.7,22.3,95.0,38.2,7.285714285714286,3.0
2023-06-01 00:00:00,46.82569999995508,-76.28880000001993,6.0,1,30.9,0.9,15.3,34.0,28.0,19.642857142857142,8.0
2023-07-21 00:00:00,56.339725463536524,-69.008645374919,7.0,0,17.2,2.6,18.9,49.0,67.7,23.121428571428567,1.0
2024-07-14 00:00:00,58.44797209610758,-76.25807631721968,7.0,0,15.3,0.0,17.9,60.0,48.4,13.114285714285714,3.0
2023-05-28 00:00:00,45.89787776055574,-57.3216083727317,5.0,0,9.1,0.0,50.8,72.0,42.3,6.385714285714285,2.0
2024-07-02 00:00:00,53.27470000000005,-74.56529999999998,7.0,1,26.0,0.3,22.8,27.0,40.0,18.842857142857145,3.0
2022-09-02 00:00:00,48.52319429484348,-62.88112465413775,9.0,0,17.0,0.3,38.3,53.0,34.2,19.77142857142857,1.0
2023-07-01 00:00:00,47.343900000085,-79.31339999981009,7.0,1,25.7,7.0,14.2,56.0,31.3,25.87857142857143,1.0
2023-07-02 00:00:00,54.38619999963032,-70.43929999969521,7.0,1,20.6,5.6,16.4,71.0,56.5,19.135714285714283,1.0
2019-07-30 00:00:00,46.2581000009829,-74.05839999959936,7.0,1,25.3,3.4,16.4,63.0,12.1,24.95,9.0
2021-06-01 00:00:00,57.313127495970846,-69.52384491545054,6.0,0,10.7,0.5,28.1,59.0,33.5,6.885714285714285,4.0
2020-08-13 00:00:00,50.41120000102931,-60.98780000017504,8.0,1,28.2,2.6,16.6,50.0,32.4,23.785714285714285,1.0
2019-06-22 00:00:00,48.33620000108972,-78.58700000035094,6.0,1,22.3,0.0,15.4,38.0,61.2,19.192857142857143,7.0
2022-05-01 00:00:00,46.35310000000004,-72.6434999999999,5.0,1,18.0,0.0,16.1,40.0,37.7,11.007142857142858,4.0
2024-08-15 00:00:00,52.740347527913535,-72.98875144785757,8.0,0,26.3,0.0,9.0,42.0,29.6,19.83571428571429,4.0
2024-06-05 00:00:00,51.698600000000056,-70.36309999999997,6.0,1,25.3,1.0,11.3,41.0,65.5,15.235714285714286,6.0
2020-05-19 00:00:00,46.55980000052201,-73.33199999943068,5.0,1,15.8,0.0,14.0,29.0,13.1,9.507142857142856,4.0
2024-06-05 00:00:00,47.582100000000025,-72.26689999999996,6.0,1,27.0,0.1,10.8,39.0,18.1,21.007142857142863,8.0
2021-08-20 00:00:00,46.85140000052801,-72.53590000056576,8.0,1,29.7,0.1,12.4,56.0,41.7,25.35714285714285,3.0
2021-09-21 00:00:00,57.435608199879695,-74.21491640839878,9.0,0,11.1,9.5,31.4,79.0,50.2,10.085714285714284,1.0
2018-06-28 00:00:00,50.83120000047279,-67.13139999954194,6.0,1,25.8,0.0,17.8,41.0,29.5,15.892857142857148,4.0
2024-06-13 00:00:00,50.487588984993394,-57.96890676676549,6.0,0,13.5,10.3,41.5,84.0,27.9,9.178571428571429,3.0
2018-08-06 00:00:00,54.000005989709535,-75.73984261750319,8.0,0,12.6,0.3,32.5,67.0,51.5,20.442857142857143,1.0
2022-05-20 00:00:00,49.1905507896622,-77.35976332180306,5.0,0,23.7,10.5,33.8,55.0,30.5,19.32857142857143,1.0
2019-07-01 00:00:00,54.046900000451686,-74.76139999984547,7.0,1,20.2,7.0,19.9,63.0,44.8,16.135714285714286,1.0
2023-06-03 00:00:00,48.24800000029984,-78.3053999998101,6.0,1,24.5,0.0,14.5,24.0,23.3,21.178571428571427,11.0
2018-05-20 00:00:00,47.13874945693655,-59.72518698471487,5.0,0,8.2,8.8,56.4,70.0,19.2,5.4,4.0
2021-07-16 00:00:00,55.961313856972495,-72.08808821936843,7.0,0,12.0,3.4,13.6,76.0,53.4,17.628571428571426,1.0
2018-07-14 00:00:00,45.93560000122393,-75.74349999969064,7.0,1,27.9,1.7,14.4,49.0,44.8,28.19285714285714,1.0
2020-08-01 00:00:00,45.59890000138611,-76.3039999999558,8.0,1,28.0,0.1,10.1,46.0,54.1,27.357142857142858,2.0
2020-07-20 00:00:00,54.75565104004728,-72.91133574748027,7.0,0,16.4,26.5,39.1,79.0,70.4,20.56428571428572,1.0
2020-07-09 00:00:00,58.107548233934615,-70.62855332711908,7.0,0,18.2,0.0,16.9,62.0,29.8,18.07857142857143,1.0
2024-06-18 00:00:00,53.55970000000009,-75.68469999999998,6.0,1,26.6,0.1,23.8,39.0,34.6,19.457142857142856,1.0
2019-09-15 00:00:00,46.31560000126445,-73.73949999986264,9.0,1,14.7,0.0,17.8,61.0,47.7,17.77142857142857,1.0
2020-07-04 00:00:00,46.06310000128289,-73.73830000033112,7.0,1,28.6,0.0,16.4,26.0,20.3,27.27857142857143,5.0
2024-07-24 00:00:00,51.36062300714094,-63.92778624500628,7.0,0,19.7,0.1,13.9,41.0,38.8,21.542857142857144,2.0
2020-07-26 00:00:00,50.551994238241384,-64.74978238646385,7.0,0,23.7,0.2,11.9,37.0,38.8,22.657142857142865,1.0
2021-05-15 00:00:00,50.3598000008051,-63.842900000011376,5.0,1,11.2,0.0,15.3,50.0,45.0,9.4,6.0
2023-07-02 00:00:00,55.05580000016994,-69.44830000034472,7.0,1,22.9,4.4,13.4,56.0,44.7,20.32857142857143,5.0
2018-08-17 00:00:00,52.83736002967363,-73.39328486896244,8.0,0,15.3,0.5,15.5,49.0,37.4,19.8,3.0
2022-09-08 00:00:00,46.857600000000105,-78.88240000000002,9.0,1,25.3,0.0,11.8,43.0,45.8,21.350000000000005,5.0
2018-07-02 00:00:00,48.74590000068351,-71.95969999961956,7.0,1,31.1,1.9,24.9,56.0,23.8,23.31428571428572,2.0
